No.,Depth,Distance,Speed,Density,Shear wave velocity of soil,Z-vibration,Vibration level for 1Hz,1.25,1.6,2,2.5,3.15,4,5,6.3,8,10,12.5,16,20,25,31.5,40,50,63,80
115,21,70,75,1700,300,54.75681366,-17.509014,-12.863206,-8.751876,-6.401957,-2.692693,1.219072,6.984326,25.471395,30.083317,35.257805,36.991925,38.474359,42.164826,45.277818,54.323996,59.956896,53.145186,49.308447,44.505988,37.99221
116,15,0,60,1700,350,68.81053831,12.53001,15.947434,23.452347,28.881409,38.484732,35.077459,32.034617,39.215261,42.654818,43.989854,41.117988,50.202262,57.353804,63.500801,64.537397,70.260614,66.101637,68.648625,76.598134,78.712621
117,18,90,45,2000,200,46.20926202,0.767493,3.859806,5.798374,6.100866,7.862903,9.905789,20.62891,27.60802,26.446648,22.877278,31.495168,29.875529,36.216983,43.224873,46.388199,46.616595,45.309893,47.469388,44.963323,43.723596
118,18,65,45,2000,300,45.71153751,1.709914,4.732411,6.517303,6.555525,7.859848,8.925141,10.573586,11.571353,20.091683,27.825505,32.878767,31.017905,35.523812,39.965174,43.295343,43.173595,44.733603,48.122663,53.9769,52.156936
119,21,65,30,1900,300,39.04552796,-9.031022,-5.966638,-4.090286,-3.89778,-2.331732,-0.712205,2.596342,18.030266,19.249852,23.435278,22.499767,25.799974,28.681517,33.516426,32.821322,37.314966,42.485547,45.097624,41.828942,40.05981
120,15,50,60,1800,200,57.26527386,10.675054,13.692255,15.43665,15.414676,16.644275,17.492481,21.00374,34.380525,33.814826,41.335871,41.453945,42.575994,46.789491,52.315272,58.798249,56.987105,57.09119,56.225012,58.417091,54.996611
121,15,50,75,1700,250,60.58032246,-6.349457,-1.877603,2.115749,4.375626,8.106589,12.292002,24.207085,39.245308,34.148121,40.081318,43.773803,45.287197,48.82689,51.819167,63.030114,62.711657,59.749339,56.876147,51.407473,46.227187
122,18,30,60,1900,300,54.69720989,-3.07861,0.740424,1.781131,2.159099,1.639308,4.488823,5.997639,11.168158,32.78297,36.592614,35.642794,36.07619,42.322272,46.72956,52.024141,57.294785,53.292726,53.843448,61.640556,63.11619
123,24,35,75,1900,200,62.64624314,6.641896,10.19799,12.637772,18.539863,31.55105,30.257252,32.334293,40.075899,36.796689,38.397023,38.68531,50.235739,51.024979,55.083924,64.499238,66.05775,60.179215,51.739116,40.67607,33.40132
124,24,60,30,1700,300,39.39124389,-15.741882,-12.558846,-10.453585,-9.865316,-7.730952,-5.044808,0.510742,19.867436,18.030864,21.68956,22.835848,27.182201,30.484748,33.453108,36.609681,32.445232,39.945627,47.442182,39.256511,36.281062
125,24,75,60,1800,300,48.69926238,-5.728332,-2.614447,-0.6421,-0.311825,1.409582,3.183414,6.136343,9.788119,26.239025,35.335571,35.302058,34.528197,37.583577,45.667577,47.031494,51.170434,47.988101,47.377402,46.462459,41.823266
126,24,100,45,1700,350,51.66565221,0.939882,4.215958,6.489367,6.81418,19.044397,27.518789,19.156746,27.548391,27.109729,28.487053,29.153685,37.677102,44.882733,46.875561,55.429095,45.904984,43.330255,37.88141,36.314001,18.49022
127,15,80,30,1900,300,39.90375186,-13.450742,-10.428295,-8.638492,-8.599537,-7.256251,-6.082026,-3.773617,12.157142,21.025448,26.139408,24.684084,27.186028,29.875338,35.836816,38.499257,38.632417,39.008053,45.731301,37.528898,33.732772
128,21,95,75,2000,250,55.72058813,8.230792,11.237509,12.985373,12.961345,14.139006,14.843677,21.839091,35.784137,28.914734,32.33789,37.156267,38.998552,42.60535,46.914926,59.047455,57.354918,53.360289,45.413284,39.759906,28.52193
129,21,95,60,1800,350,55.88441243,12.49148,15.504466,17.328864,17.786565,25.926568,28.263741,27.276958,34.473869,31.505108,38.128401,38.395499,44.261129,50.096687,52.716384,56.009872,57.505096,50.309248,45.670524,40.522295,31.643688
130,24,20,30,2000,250,46.4516316,0.655564,3.691535,4.9174,5.136167,6.246186,8.339696,23.304067,26.082059,19.732548,18.154205,23.663491,27.811841,30.268399,41.093278,43.908876,42.972891,49.380551,53.543497,50.779838,46.116474
131,21,50,45,1700,250,50.08029314,0.045138,3.091751,4.971415,5.032316,6.504473,7.963892,9.848532,17.365445,26.029987,26.185539,32.439734,35.257096,41.615317,43.035933,45.170078,44.829669,45.759485,56.49975,59.020565,56.478548
132,18,10,45,2000,200,59.27625772,17.855045,20.804432,23.232,22.35563,24.730816,28.312329,31.116819,32.091609,28.958175,30.623525,33.985787,34.151366,38.534954,51.091597,53.669212,55.533236,56.415676,63.562357,68.870341,70.844635
133,24,35,45,1700,350,53.65329612,11.374457,14.60633,17.453678,18.199373,23.367957,25.727251,22.577314,32.906711,32.132424,30.260711,32.135703,39.647764,45.579758,48.766269,55.850884,53.915372,52.180217,49.10898,47.839988,44.771531
134,18,70,30,1700,250,42.80708415,3.155102,6.256515,8.219061,8.551126,10.374504,12.573897,19.191893,26.369499,22.300259,23.950513,21.289729,26.067804,30.68113,38.849723,40.812847,39.970243,44.87721,49.521553,41.583336,35.625116
135,18,45,30,2000,350,41.87200201,-5.703074,-2.684023,-0.927194,-0.890677,0.385393,1.47986,3.179658,3.458952,17.214083,23.095768,25.136267,29.800296,31.400813,37.493493,37.645051,37.796934,42.940743,46.890383,48.93644,46.588045
136,15,20,30,1800,200,56.81128358,14.409726,17.598288,19.330692,20.728787,29.238266,23.249013,26.166378,21.0317,27.612491,32.241152,32.251856,37.475962,38.806396,49.441628,49.417228,52.150768,56.543085,66.981696,59.080289,55.521131
137,18,35,60,1800,350,62.8822213,-1.199229,2.875068,7.097211,14.19547,32.873953,30.000097,26.095311,34.539234,35.340098,42.704897,43.466362,50.083605,53.223656,57.13885,59.482813,66.486925,64.157982,64.551702,63.594237,52.930555
138,21,0,60,2000,300,56.24679695,1.487715,7.988336,7.404634,8.99133,7.831245,12.482187,13.751084,20.575785,35.676508,39.236356,38.021334,39.692254,46.1355,47.870336,53.113124,59.479992,53.245951,55.668794,63.435274,61.828149
139,21,15,60,1800,350,66.80657481,17.755706,23.201336,24.581247,29.083061,36.196804,28.537162,24.120944,30.395375,27.441188,35.359377,38.452429,47.79132,55.710363,57.581608,67.476491,70.625067,67.30494,64.21045,67.448038,62.767375
140,15,85,75,1900,200,62.88165096,5.949194,9.26392,11.720181,12.001077,28.368327,32.116746,36.213987,34.171513,34.277696,37.829053,45.202429,49.086215,49.409135,51.698501,66.317486,65.148682,56.475821,51.161858,38.296451,27.855117
141,24,85,30,2000,250,39.29625133,-12.06409,-8.758883,-6.353471,-5.29534,-2.262711,2.242278,15.583744,23.5932,20.681497,23.070661,21.521748,24.325971,28.728897,36.333418,37.647131,36.758349,41.655734,43.959687,32.799194,28.286354
142,24,70,60,1800,350,57.58677363,9.72239,12.507069,13.531728,11.01357,28.948052,30.746794,24.578631,27.48687,28.099092,39.172738,40.744381,43.444419,49.005327,56.06985,58.385273,58.857095,51.101789,44.657379,35.838943,23.972184
143,24,55,60,1900,250,51.42158044,2.342991,5.453831,7.320146,7.561273,9.047286,10.733507,13.753702,26.838245,29.516855,34.73902,36.443254,39.953115,46.133401,45.216737,49.539976,53.174079,50.688898,51.899965,51.292236,45.511897
144,15,30,75,1800,350,58.70328777,5.046685,8.099318,9.346257,10.15545,10.755688,11.052352,12.075546,15.720284,32.932251,36.715319,41.420381,44.584119,45.543163,49.577686,58.938521,62.526483,60.191546,53.472648,57.182532,55.360279
145,18,80,60,1800,350,58.79237075,2.488876,5.434777,6.878946,5.312727,28.859115,31.490151,25.099318,31.567274,30.046543,37.820595,37.353167,45.885742,52.603052,52.251101,58.057964,63.124588,54.010467,47.487082,45.95026,35.884359
146,24,35,75,2000,350,54.61985589,-7.729342,-4.648457,-1.367136,-2.048645,1.662316,4.025832,7.176354,14.594695,31.733923,31.256903,34.323106,40.127917,46.12218,46.890603,54.269103,59.059966,52.818589,50.719145,49.165777,44.948893
147,15,50,30,1900,300,43.7526749,-13.730129,-10.654982,-8.717666,-8.461054,-6.806368,-4.937777,-0.647139,18.084441,22.123891,26.700862,27.924186,30.794151,32.17063,38.890145,38.528455,41.957877,43.426783,51.177039,47.414138,46.77663
148,21,85,30,1800,250,41.51908427,-16.513141,-12.033592,-8.025186,-5.569927,-1.474349,3.558794,15.740946,23.928002,21.268235,23.113673,22.6811,24.775837,28.575108,38.443225,38.07453,37.622966,45.334107,47.815493,36.165252,32.304573
149,21,40,75,2000,350,55.23968553,-3.382693,-0.330709,2.062229,1.780294,4.19011,6.114451,8.839465,14.017747,31.580391,33.059308,37.263339,42.389589,46.310462,47.949564,55.565377,59.13204,52.34268,49.722581,53.068226,50.78453
150,15,45,75,1700,250,61.94554583,13.728626,16.783375,18.659528,18.773648,20.336121,21.928925,28.320514,39.09149,35.70321,40.543957,44.778486,46.087245,48.543006,52.064317,64.687961,63.48757,62.776033,57.787546,51.858938,47.661639
151,24,45,60,1800,350,58.43646469,4.527674,7.862938,8.84082,9.977914,30.855901,26.177415,22.877601,34.848855,34.708027,42.010735,42.063347,40.980943,50.325096,54.576172,57.628426,62.205164,55.459774,50.057977,47.58459,40.190037
152,15,85,45,1900,200,47.7047709,2.693259,5.77049,7.676384,7.929518,9.594315,11.405023,19.625578,28.808336,28.576988,28.239267,33.230089,32.635039,37.570436,45.41502,48.616314,42.284725,49.022215,46.822144,46.138906,48.977181
153,18,60,45,2000,200,49.03849626,-14.526067,-11.673565,-10.148863,-10.230517,-8.203228,-3.890485,21.671436,28.113163,27.757376,28.02186,33.097077,34.584379,36.542768,44.469967,49.756024,48.161717,47.544527,51.619856,53.078949,51.761528
154,15,70,75,1900,200,65.57279587,-0.329868,2.991659,5.123772,7.307124,29.476767,34.894377,34.834438,36.269698,32.9584,37.735482,41.850676,53.727255,57.352666,54.473975,65.904784,70.420284,60.240939,53.843,44.572522,33.189352
155,24,15,30,2000,200,48.82326221,0.23103,3.081806,4.116157,11.84297,26.632971,22.077689,17.271759,20.510444,21.040258,25.503011,27.004967,36.122752,40.904791,41.544035,48.955433,48.233423,52.624909,51.30923,40.856095,38.967094
156,18,50,45,2000,250,49.25365583,-6.570979,-3.435557,-1.365825,-1.063449,0.734124,2.781063,5.788899,16.885435,27.294212,28.438754,33.18625,35.149197,40.876824,44.009812,46.527094,45.336816,48.802575,53.769823,54.892259,57.85452
157,24,85,75,1800,250,56.44556047,-2.919081,0.192101,2.176087,2.570825,4.550229,7.380301,22.632673,35.771639,29.080657,34.502906,36.720214,39.104619,43.68781,49.263727,58.28526,60.411452,51.406184,46.485571,37.583609,29.191625
158,18,25,45,1700,350,59.88098154,15.976387,19.053855,22.059944,21.826671,26.19183,31.317383,24.367515,32.174866,30.224484,35.103112,39.730925,40.19389,47.813376,52.656549,59.354404,55.692517,60.513868,66.609325,65.94817,61.659685
159,18,30,45,2000,200,55.62491968,15.241948,18.260619,20.167094,20.06092,21.671389,23.741841,27.215185,31.805134,27.756263,30.616472,33.964235,35.880232,39.883413,48.409242,50.989602,50.294371,52.186187,57.503243,66.341786,66.108304
160,15,25,30,1800,200,53.38267807,8.476426,11.745607,13.80391,16.268543,27.405992,23.978432,26.455348,27.279897,26.315649,32.275778,31.359758,32.670256,40.011697,45.630855,45.920515,52.729744,57.575676,60.973708,56.392764,51.490434
161,21,35,45,1700,200,53.14315357,6.440282,9.471475,11.474673,11.350068,13.3259,16.145627,23.828091,28.952778,24.036133,30.02234,34.435206,37.38984,39.429891,47.191024,49.52875,48.617925,53.820631,53.787042,62.123138,63.580438
162,24,0,75,1900,300,59.04214817,6.988237,9.690686,14.495161,10.338561,14.661283,17.494408,20.926298,35.939942,33.312818,35.258259,41.430548,43.327788,46.412877,44.044454,59.091662,64.252052,56.436632,56.289078,52.056585,44.728774
163,21,40,30,1900,300,44.79000214,-4.43391,-1.331702,0.510626,0.757121,2.414749,4.257173,8.100283,22.985153,19.506031,21.082005,24.893204,29.715907,33.371826,37.640757,36.958966,37.630731,42.774791,52.781492,53.15145,51.053462
164,15,5,75,1800,300,64.26167427,18.83685,21.624626,25.598071,22.193366,25.520742,27.899432,30.380424,37.681521,37.201511,39.798708,45.821348,46.580348,49.832132,47.6371,62.129066,70.273975,62.43183,61.601044,60.360043,60.153625
165,24,10,30,2000,250,44.35481795,-7.969406,-6.234054,-6.240926,-1.232718,2.067687,6.269633,24.592461,27.449175,19.273065,24.637048,24.099091,27.622917,23.673521,38.99752,42.240899,39.813513,49.246026,50.10863,45.044948,42.662497
166,15,50,75,1800,350,57.12348141,9.214062,12.246545,14.060364,14.141134,15.508001,16.691658,18.583892,20.269174,31.224061,35.959207,42.252056,44.751053,45.923792,49.528036,57.689041,60.603897,57.513637,50.906834,49.666044,44.689092
167,15,20,30,1900,350,47.09250729,8.571421,11.560341,13.444412,13.387029,14.646463,15.392043,16.776609,19.860395,23.35397,24.839601,26.653706,27.531562,26.879735,36.900104,38.813505,39.852105,47.139126,53.496202,56.429387,57.48998
168,15,10,60,1900,300,59.21635424,2.496837,-1.624989,7.385397,6.215809,14.898318,12.83437,10.627142,22.601277,35.781831,39.339427,40.183144,39.784136,41.440433,45.010434,53.550213,62.222669,56.509193,60.477077,68.051866,68.243112
169,21,40,75,1700,300,56.91244618,-2.348595,0.795739,2.014344,3.355986,4.302078,4.952,6.957455,30.321671,31.292576,33.128122,40.308324,43.756474,47.716758,46.027826,57.364499,60.984027,54.055801,55.245103,54.329831,50.307517
170,18,0,45,2000,300,54.56247853,-3.838041,0.120887,2.84738,5.518212,4.717156,8.246048,14.950769,20.585257,29.546805,30.992884,35.87133,36.225939,42.06772,43.498655,49.474594,51.109453,50.57154,52.842119,63.119286,68.328592
171,21,0,30,1800,200,56.0805764,11.503645,14.639918,15.534006,18.849073,29.353993,21.967072,21.241857,32.902928,30.325716,30.015452,34.330488,42.898565,41.247453,47.543692,50.699792,49.787984,57.899615,63.249826,61.461076,65.864745
172,18,65,45,1700,350,53.48242547,-16.113137,-12.630213,-7.227783,-0.986673,20.928129,30.966633,25.989163,26.630418,25.098871,31.940069,36.773798,37.548334,46.925267,49.878615,54.677519,53.016101,51.58051,53.491518,49.961867,42.123943
173,21,100,75,2000,250,56.34432283,-10.23458,-6.671191,-4.01209,-3.09335,-1.233822,-1.080595,21.611762,34.719678,27.856766,29.295657,36.18513,38.836707,42.226131,47.572982,57.857457,60.472771,55.675226,46.521438,40.127882,32.289744
174,15,25,60,1900,300,56.14266823,-16.662098,-8.905672,-10.340108,-7.930792,-3.37208,0.809677,2.028756,13.838153,33.637525,38.133685,37.413079,38.333258,41.91881,49.227692,54.43642,56.528519,55.552414,55.507886,63.731949,65.518674
175,15,25,60,2000,250,57.49132384,8.277166,10.753392,13.051718,12.836389,15.418099,15.414172,16.615021,29.898543,34.284885,37.484661,38.590548,40.215513,44.834235,50.492648,53.933668,59.158966,56.581127,56.494254,64.636226,67.545077
176,18,35,45,2000,250,53.12975355,4.97656,7.956047,9.779176,9.526899,10.851109,12.126441,12.376142,21.555473,27.639273,27.058914,33.262741,34.882402,40.317951,42.419771,49.757625,48.503301,50.347015,54.567673,63.627591,63.788901
177,15,70,75,1800,300,59.48266554,-7.09777,-3.450775,-0.581542,0.829864,3.66414,6.752484,11.409901,24.406828,31.83221,37.539567,40.198764,41.05682,44.83676,49.943658,60.760716,64.468272,53.904978,47.89074,46.651621,36.085832
178,24,20,60,2000,200,57.23578498,15.1862,18.786428,20.099134,20.432454,20.149399,22.548904,27.392271,31.444936,26.948319,32.028521,34.792024,41.025579,42.065383,51.397435,58.098724,58.932454,58.957058,57.760816,59.259567,54.79257
179,15,55,75,1700,250,60.63693409,-11.200604,-6.977965,-3.018279,-0.853345,3.153806,8.166317,22.684001,39.237359,33.43204,39.755019,41.911007,45.100046,48.448069,51.431619,63.552273,63.009472,57.025841,55.531895,47.735699,40.509286
180,18,90,75,2000,200,61.82704489,12.846651,15.883984,17.69831,17.35591,27.825288,31.76371,33.404436,30.043149,32.785344,35.211544,41.050929,49.253098,50.510687,52.933689,64.644874,64.757145,54.080568,48.586419,39.18602,30.484594
181,15,5,75,1900,200,70.23826439,25.038183,27.535438,34.016586,29.583234,35.386368,37.734496,42.161202,41.999896,41.889341,44.82745,49.083974,55.473663,60.380718,59.600025,71.09769,73.096628,72.644391,68.156942,63.279867,66.714864
182,18,95,60,1700,200,51.75015499,-4.450126,-1.53897,0.028066,-0.294937,0.489277,0.711874,9.828272,31.863401,29.772042,32.495942,35.745159,38.086812,42.715068,47.843787,51.375395,54.783139,50.490862,46.909393,44.21995,38.250689
183,18,80,30,1700,200,44.64133415,-3.847515,-0.119496,3.314566,6.465387,14.20551,20.750095,21.012186,26.477077,23.403675,24.334797,26.391583,37.640577,38.153772,40.532234,42.95339,44.706279,43.388226,45.174677,35.255742,25.272002
184,18,55,75,2000,350,55.43831495,0.974039,4.043688,5.918998,6.142585,7.665602,9.126882,11.541497,14.203782,30.185965,34.805725,40.150987,42.472169,43.955338,48.869873,54.664352,60.037782,53.698431,51.200025,46.17371,42.011571
185,18,15,30,1700,250,52.667886,10.361518,13.275044,15.388771,15.352317,16.867217,17.28071,26.288721,26.933416,23.88111,23.296626,25.53545,28.4386,30.989376,44.066713,45.854857,48.439144,54.830544,60.915225,59.265922,59.589559
186,18,20,45,2000,250,56.66409906,11.673635,14.62779,16.679305,16.111072,17.736097,19.742757,20.067927,25.686795,29.403674,27.306287,25.982233,26.829096,35.028898,41.518821,46.659931,50.54875,52.596217,59.73482,65.579977,71.038272
187,15,90,45,1900,250,44.14910338,-21.974209,-17.749009,-14.155459,-12.252916,-9.026758,-5.852746,-1.679992,12.90945,26.571086,28.888745,32.313889,29.83619,36.504999,40.343754,44.950813,40.843504,42.017401,43.463803,45.556346,46.563805
188,21,95,75,2000,350,50.81947037,1.568615,4.603603,6.416658,6.501334,7.882583,9.087393,11.052796,12.941174,27.113774,32.657164,35.450886,36.821654,38.849286,40.498397,51.948966,55.071595,48.380096,41.564463,38.287629,30.498763
189,15,80,30,1900,350,38.33092657,-3.999373,-0.985723,0.77859,0.78509,2.044729,3.036933,4.549388,5.244408,13.766758,23.89161,26.106839,27.070978,27.260965,35.277044,34.327419,37.825047,39.45677,42.91064,38.066418,33.533201
190,15,10,60,1700,350,68.57738432,12.834804,22.54644,23.527376,29.572071,36.797161,30.014353,30.772003,34.447675,33.052484,42.005009,44.957598,51.632678,57.455988,57.859179,70.064941,70.470763,68.724613,69.573468,70.924531,71.508368
191,21,80,75,1700,200,60.97012447,9.538347,12.438399,13.890808,12.521149,27.828391,33.310856,32.359504,36.224867,30.27132,35.604502,39.512714,48.968056,53.323874,54.667784,61.779724,64.565079,56.919069,49.439248,39.345314,24.281421
192,21,60,30,2000,350,39.28661969,-1.919431,1.101994,2.886306,2.919342,4.221258,5.270268,6.87196,7.991039,14.59425,22.84742,24.11266,27.847537,27.089096,37.449524,33.952509,33.617663,39.147421,45.706822,42.878877,39.86446
193,18,90,60,1800,250,49.61531787,-8.776368,-5.918514,-4.463934,-5.003825,-4.681688,-5.90571,-11.607594,20.888976,30.463176,36.997563,33.520775,35.358387,41.270717,44.840326,49.379302,51.842186,48.813208,46.023811,46.698835,39.219889
194,15,90,60,2000,250,51.15612685,1.363436,4.424271,6.282304,6.446056,7.947281,9.417649,12.001721,20.817392,31.504088,38.976362,37.589604,37.7922,42.948106,46.875198,50.283566,54.208977,46.696042,43.793749,44.048572,41.518829
195,18,60,60,1700,200,54.49599433,2.333873,5.325199,7.013258,6.887081,7.882023,8.06698,16.348906,33.110541,32.793073,37.343654,37.15409,39.203899,42.083454,48.918976,52.320421,59.030774,53.884161,53.25556,51.445643,46.686191
